Created	Legal Name	DBA	Partner Branch Number	Status	Status Category	Status Age	Sales Reps	Assigned Users	Existing MID	Current Processor	Partner Name	Email	Email	Contact Email	Updated	Contact	Contact Name	Contact Phone		
1/31/24 10:34 AM	RB Wehrman	RB Wehrman	1407	Difficult To Reach	Not Yet Interested	3/20/25 10:17 AM	Cody Burnell 0827, Bucky Bramlett, C2FS Partner 0827, HBS Partner 0827	Cody Burnell 0827, Christy G Milton - 0827, Bucky Bramlett, C2FS Partner 0827, HBS Partner 0827			Melissa West		robert.wehrman007@gmail.com		3/20/25 10:18 AM	Robert Wehrman	Robert Wehrman			
1/28/25 2:08 PM		Pearls Foundation	1202	Difficult To Reach	Not Yet Interested	3/20/25 10:18 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Lori Mills		noemail@my100bank.com		3/20/25 10:18 AM	Lashawnda Noel	Lashawnda Noel			
2/24/25 1:49 PM		Morrilton Country Club	1022	Difficult To Reach	Not Yet Interested	3/20/25 10:19 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Ashley Congine		wfisher@gogreenway.com		3/20/25 10:19 AM	Will Fisher	Will Fisher			
6/24/24 10:27 AM		Razorback Pizza		Future Follow Up	Not Yet Interested	3/20/25 10:20 AM	Bucky Bramlett, Tracer CoCard, C2FS Partner 0827	Bucky Bramlett, Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827							3/20/25 10:20 AM	Kirk Sorensen	Kirk Sorensen	+15016817028		
3/21/25 11:36 AM		BK's Koffee & Gifts	1403	Visit In Person	Qualifying	3/24/25 10:43 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Misty Housley		bkskoffeeandgifts@gmail.com		3/24/25 10:43 AM	Alisa Morris	Alisa Morris			
3/25/25 9:42 AM		KFS2	4007	Merchant Is Live	Boarding	3/25/25 9:42 AM	Tracer CoCard	Christy G Milton - 0827, Tracer CoCard	11862	TRX	Ingrid Phipps				3/25/25 9:42 AM					
3/20/25 10:17 AM		TLH GLASS LLC	4301	Went With Competitor	Not Yet Interested	3/26/25 2:15 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Kelli Wilson		cheryl@millerglassco.com		3/26/25 2:15 PM	Cheryl Simon	Cheryl Simon			
3/25/25 10:23 AM		SUGAREE SANDS PC LLC	4202	Called LVM	Qualifying	3/26/25 2:18 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Lori Weissman		sugareesandspc@gmail.com		3/26/25 2:18 PM	ANTOINETTE R SANTILLO	ANTOINETTE R SANTILLO			
1/9/25 11:57 AM		G C MECHANICAL SERVICES , CORP	4001	Merchant Is Live	Boarding	3/31/25 1:05 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Troy Esentan	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Troy Esentan	11726	TRX	Janny Oliva		gustavocancio30@gmail.com		3/31/25 1:05 PM	Gustavo Cansio	Gustavo Cansio			
9/4/24 9:47 AM		Ali Paintings	4507	Volume Too Low	Dead End	3/31/25 1:35 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Jeff Champness		alicia.wellman@gmail.com		3/31/25 1:35 PM	Alicia Wellman	Alicia Wellman			
2/3/25 8:51 AM		JP CHARTERS LLC	4230	Difficult To Reach	Not Yet Interested	3/31/25 1:36 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Mandy Barnes		peytonevans1999@gmail.com		3/31/25 1:36 PM	Peyton Evans	Peyton Evans			
1/2/25 8:52 AM		The Flair Boutique LLC	4239	Difficult To Reach	Not Yet Interested	3/31/25 1:37 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Melodie Phillips		owners@theflairboutique.com		3/31/25 1:37 PM	Kari Rubin	Kari Rubin			
3/6/25 11:02 AM		VARAHI ARK LLC	1213	Difficult To Reach	Not Yet Interested	4/1/25 8:28 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Geoffrey Gwinn		varahi9112@gmail.com		4/1/25 8:28 AM	PANKAJKUMAR C PATEL	PANKAJKUMAR C PATEL			
3/6/25 11:25 AM		1BSC LLC	1206	Difficult To Reach	Not Yet Interested	4/1/25 8:28 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Kevin Kastelic		arlene@1bsc.com		4/1/25 8:28 AM	ARLENE A CAMACHO-KASSEES	ARLENE A CAMACHO-KASSEES			
3/11/25 3:57 PM		N&R Construction & Roofing llc	1507	Difficult To Reach	Not Yet Interested	4/1/25 8:28 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Thomas Umber		roofingnwa@gmail.com		4/1/25 8:28 AM	Omar Nieto	Omar Nieto			
3/28/25 11:01 AM		Ace chimney sweep	1206	Future Follow Up	Not Yet Interested	4/1/25 8:51 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Kevin Kastelic		jwpilp@hotmail.com		4/1/25 8:51 AM	Walter Pate	Walter Pate			
8/14/24 3:27 PM		austin Brothers Garage		Visit In Person	Qualifying	4/1/25 8:55 AM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard							4/1/25 8:55 AM	Ian Mcclendon	Ian Mcclendon	+15014990414		
8/14/24 3:25 PM		Conway MedCare Pharmacy		Visit In Person	Qualifying	4/1/25 8:55 AM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard				m2frazier@conwaycorp.net		m2frazier@conwaycorp.net	4/1/25 8:55 AM	Matt Frazier	Matt Frazier	+15013583498		
8/14/24 3:21 PM		American Home Pharmacy		Visit In Person	Qualifying	4/1/25 8:56 AM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard				josh.langston@hotmail.com		josh.langston@hotmail.com	4/1/25 8:56 AM	Josh Langston	Josh Langston	+15017336544		
11/5/24 3:30 PM	Apalachee Backhoe & Septic Tank, LLC	Apalachee Backhoe & Septic Tank, LLC	4227	Unsatisfied With Service	Merchant Cancelled	4/2/25 12:59 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827, HBS Partner 0827	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Christy G Milton - 0827	10801	TRX	Centennial	office@apalacheeseptic.com		office@apalacheeseptic.com	4/2/25 12:59 PM	Brent Gimple	Brent Gimple	+18508772824		
8/25/23 8:50 AM	HELEN RICE GRINDER	GRINDER LAW FIRM	1010	Business Closed	Merchant Cancelled	4/7/25 6:46 AM	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Lindsay Dugger	Tracer CoCard, Christy G Milton - 0827, C2FS Partner 0827, HBS Partner 0827, Lindsay Dugger	924600888802308	Merchant Lynx	Chandra Mitchell		HELEN@GRINDERLAWFIRM.COM		4/7/25 6:46 AM	HELEN R GRINDER	HELEN R GRINDER	+15013272796		
12/30/24 8:07 AM	HELEN RICE GRINDER	GRINDER LAW FIRM - TRX	1010	Business Closed	Merchant Cancelled	4/7/25 6:46 AM	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Lindsay Dugger	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Lindsay Dugger, Christy G Milton - 0827	924600888802308	Merchant Lynx	Chandra Mitchell		HELEN@GRINDERLAWFIRM.COM		4/7/25 6:46 AM	HELEN R GRINDER	HELEN R GRINDER	+15013272796		
2/3/25 12:12 PM		EXECUTIVE SS LLC	4001	Phone Followup	Qualifying	4/8/25 10:07 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Janny Oliva		executivess21@gmail.com		4/8/25 10:07 AM	Alexander Torres	Alexander Torres			
4/8/25 9:43 AM		CAM WORLDWIDE LLC	4007	Phone Followup	Qualifying	4/8/25 12:43 PM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Melissa Latorre		alanwit23@gmail.com		4/8/25 12:43 PM	CAM WORLDWIDE LLC	CAM WORLDWIDE LLC			
4/4/25 2:10 PM		GULF COUNTY TAX COLLECTOR	4212	Called LVM	Qualifying	4/9/25 2:39 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Lynn Burge		aforehand@gulfcounty-fl.gov		4/17/25 12:19 PM	ASHLEY LISTER FOREHAND , TAX COLLCTOR	ASHLEY LISTER FOREHAND , TAX COLLCTOR			
3/26/25 10:21 AM		Nokomis Auto Center	4715	Merchant Is Live	Boarding	4/10/25 8:18 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, James Carner	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, James Carner	6588000002870285	Clearent	Shari Conwi		davepanton1@verizon.net		4/10/25 8:18 AM	Nokomis Auto Center	Nokomis Auto Center			
4/11/25 3:59 PM		Joe's Jobs LLC		Merchant Is Live	Boarding	4/11/25 3:59 PM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	11940	TRX		joesjobs72012@gmail.com	joesjobs72012@gmail.com	joesjobs72012@gmail.com	5/22/25 1:36 PM	Joseph Stevens	Joseph Stevens	+15014288013		
4/7/25 2:15 PM		Cindys Puppy Parlor	4239	In Existing Contract	Not Yet Interested	4/17/25 11:21 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Melodie Phillips		cindy_jines@yahoo.com		4/17/25 11:21 AM	Cynthia Ann Knight	Cynthia Ann Knight			
5/8/24 10:27 AM		RENAISSANCE I ASSOCIATION INC	4709	Merchant Is Live	Boarding	4/21/25 9:20 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Cody Burnell 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Cody Burnell 0827	11970	TRX	Tomi Andrews		amaschino@rencondo.com		4/21/25 9:20 AM	Anna Machino	Anna Machino			
4/18/25 11:02 AM		EL MALCRIADO LLC	4001	Phone Followup	Qualifying	4/21/25 1:11 PM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Precious Holmes		elmalcriadollc@gmail.com		4/21/25 1:11 PM	CESAR ADRIAN SANDOVAL	CESAR ADRIAN SANDOVAL			
4/21/25 1:14 PM		HOMETOWN ROOFING LLC	1009	Called LVM	Qualifying	4/21/25 4:26 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Jody Havens		kamib@hrroofer.com		6/3/25 2:34 PM	KAMI BRANSCUM	KAMI BRANSCUM			
4/2/25 1:51 PM		THE ISLAMORADA FISHING CLUB, INC	4003	Promised to Send Statement	Qualifying	4/22/25 9:43 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Tammy Viergutz		vinnie@theislamoradafishingclub.com		4/22/25 9:43 AM	VINCENT FEOLA	VINCENT FEOLA			
8/26/24 2:07 PM		Osprey Amoco	4507	Buried - No Reason Specified	Dead End	4/22/25 10:21 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Jeff Champness		pjallo@gmail.com		4/22/25 10:21 AM	Paul Jallo	Paul Jallo			
12/11/24 2:41 PM		RICKEY'S RESTAURANT AND LOUNGE INC	4606	Inaccurate Info/Duplicate Entry	Dead End	4/22/25 12:09 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Marvelis Lin		rickeyswings@aol.com		4/22/25 12:09 PM	Karen L Harrington	Karen L Harrington			
4/22/25 1:28 PM	Leilani Holmes- Liwanag	Platinum Cookware New Prime System Intl		Merchant Is Live	Boarding	4/22/25 1:29 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard	Tammy Huffaker 0827, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard	11839	TRX					4/22/25 1:30 PM	Leilani Holmes- Liwanag	Leilani Holmes- Liwanag	+17133842534		
4/22/25 1:32 PM	Dan Dalapu	Damaster's Enterprise		Duplicate Account	Merchant Cancelled	4/22/25 1:33 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard	Tammy Huffaker 0827, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard	11784	TRX					4/22/25 1:33 PM	Dan Dalapu	Dan Dalapu	+18178568969		
4/23/25 11:15 AM		Etter Truck Service & Tire, LLC		Merchant Is Live	Boarding	4/23/25 11:15 AM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	3286748882065746	PayBright					7/23/25 10:16 AM					
3/11/25 11:59 AM		POSEIDON BOAT LIFT SERVICES LLC	4403	Difficult To Reach	Not Yet Interested	4/24/25 2:43 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Missy Eccles		anthony@poseidonboatliftservices.com		4/24/25 2:43 PM	Phyllis P Johnson	Phyllis P Johnson			
3/10/25 2:27 PM		Mountain View Custom Butcher	1118	Merchant Is Live	Boarding	4/28/25 9:39 AM	Emma Barre, Cody Burnell 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827	Emma Barre, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827	11857	TRX	Kari Winningham				4/28/25 9:39 AM	Alan Misenheimer	Alan Misenheimer	+18702693063		
4/1/25 2:57 PM		Arkansas Juvenile Detention Association	1509	Pitched Decision Maker	Deal Status	4/29/25 10:52 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Irick Furnish		ajdatresar@gmail.com		4/29/25 10:52 AM	Shelley Clingan	Shelley Clingan			
4/23/25 8:42 AM		INNOVATIVE PLUMBING SOLUTIONS	1210	Difficult To Reach	Not Yet Interested	4/29/25 10:54 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			TORI LOWERY		livingstonm977@gmail.com		4/29/25 10:54 AM	MICHAEL LIVINGSTON II	MICHAEL LIVINGSTON II			
12/31/24 1:41 PM		laurel oaks service	4610	Buried - Zero Chance For Deal	Dead End	4/30/25 1:41 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Kimberly Walker		laureloakservices@gmail.com		4/30/25 1:41 PM	Letizia Dalimonte	Letizia Dalimonte			
3/12/25 10:48 AM		BRIGHT STAR ACADEMY DAY CARE CORP	4624	Buried - Zero Chance For Deal	Dead End	4/30/25 1:49 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Cynthia Herrers		william.gonz202@gmail.com		4/30/25 1:49 PM	WILLIAM U GONZALEZ	WILLIAM U GONZALEZ			
4/29/25 2:20 PM		Don's Supply, Inc.	1210	Merchant Is Live	Boarding	5/1/25 11:15 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett	11971	TRX	Traci Baugh		sdowns@donssupply.com		5/27/25 11:36 AM	Robert S. Downs	Robert S. Downs			
4/24/25 3:36 PM		Florida T's LLC dba Pelican Printing Co.	4239	Merchant Is Live	Boarding	5/1/25 11:29 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827	12049	TRX	Melodie Phillips		pelicanprinting77@gmail.com		5/1/25 11:29 AM	Timothy Rowe Elmore	Timothy Rowe Elmore			
7/7/23 2:06 PM	JIM CRANDELL GOLF CART SALES L	JIM CRANDELL GOLF CART SALES L	4505	Business Closed	Merchant Cancelled	5/2/25 8:42 AM	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Jacob Woodaz	Tracer CoCard, Christy G Milton - 0827, C2FS Partner 0827, HBS Partner 0827, Jacob Woodaz	4783790988800686	Merchant Lynx	Jennifer Keetch		JCRV24@AOL.COM		5/2/25 8:42 AM	JIM KENNETH CRANDELL	JIM KENNETH CRANDELL	813-779-3333		
4/11/25 8:52 AM	PZ & SJ ENTERPRISES, INC.	Rickey's Restaurant and Sports Bar	4606	Merchant Is Live	Boarding	5/6/25 2:16 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827	6588000002881308	Clearent	Marvelis		rickeyssportsbar@gmail.com		6/30/25 10:17 AM	PZ & SJ ENTERPRISES, INC.dba RICKEY'S RESTAURANT & SPORTS BAR	PZ & SJ ENTERPRISES, INC.dba RICKEY'S RESTAURANT & SPORTS BAR			
3/26/25 9:16 AM		UNIVERSAL MARINE CENTER INC	4601	Buried - No Reason Specified	Dead End	5/6/25 2:19 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Tara Alvarez		gloria@umcmarina.com		5/6/25 2:19 PM	Gloria Dahan	Gloria Dahan			
5/6/25 2:47 PM		Summerlin Automotive	4004	Application Sent To Merchant	Deal Status	5/7/25 7:23 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			sheila Moyer		shannonsmeltzer@gmail.com		5/7/25 7:23 AM	SHANNON SMELTZER	SHANNON SMELTZER			
5/5/25 3:08 PM		Stevens Heavy Duty LLC	1219	Phone Followup	Qualifying	5/8/25 9:22 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Sandy Ross		stevensheavyduty@gmail.com		5/8/25 9:22 AM	Joshua Stevens	Joshua Stevens			
4/29/25 9:35 AM		AB MARTIN SERVICES	1210	Inaccurate Info/Duplicate Entry	Dead End	5/8/25 9:51 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			tori lowery		jmartin@abmartinservices.com		5/8/25 9:51 AM	JERRY R MARTIN	JERRY R MARTIN			
5/6/25 3:59 PM		LAKE TALQUIN STORE, INC.	4303	Buried - No Reason Specified	Dead End	5/9/25 12:51 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Makayla Reese		kavontala@gmail.com		5/9/25 12:51 PM	BILLY KAVON TALA	BILLY KAVON TALA			
12/3/24 8:35 AM		STONE SPECIALISTS LLC	4001	Merchant Is Live	Boarding	5/9/25 12:53 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827	12012	TRX	Precious Holmes		sayeet@aol.com		5/9/25 12:53 PM	Sayeeda Farah Marin	Sayeeda Farah Marin			
5/9/25 1:10 PM		Financing-Damaster's Enterprise LLC		Merchant Is Live	Boarding	5/9/25 1:10 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard	Tammy Huffaker 0827, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard	12019	TRX/TuaPay					5/9/25 1:10 PM					
5/9/25 1:11 PM		Financing-Inspire Roofing LLC		Merchant Is Live	Boarding	5/9/25 1:11 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard	Tammy Huffaker 0827, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard	12025	TRX/TuaPay					5/9/25 1:11 PM					
5/9/25 1:12 PM		Financing-Platinum Cookware New Prime Systems		Merchant Is Live	Boarding	5/9/25 1:12 PM	Tammy Huffaker 0827, Cody Burnell 0827, Tracer CoCard	Tammy Huffaker 0827, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard	11994	TRX/TuaPay					5/9/25 1:12 PM					
1/8/24 9:45 AM	Southernmost Boat Rentals	Southernmost Boat Rentals	4004	Business Closed	Merchant Cancelled	5/14/25 1:20 AM	Cody Burnell 0827, C2FS Partner 0827, HBS Partner 0827, Tracer CoCard	Cody Burnell 0827, Christy G Milton - 0827, C2FS Partner 0827, HBS Partner 0827, Tracer CoCard	6.588E+15	Clearent	Shelia Moyer		southernmostboating@icloud.com		5/14/25 1:20 AM	Matthew Cruz	Matthew Cruz			
4/22/25 10:24 AM		Michael Bonne	4013	Merchant Is Live	Boarding	5/14/25 11:38 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, James Carner	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, James Carner	3286748748433047	PayBright	Melissa Colon		mikebonne1@icloud.com		6/3/25 8:45 AM	Michael Bonne	Michael Bonne			
4/29/25 3:33 PM		Emerald Hills Country Club Apartments Condominium	4613	Application Declined	Underwriting	5/16/25 11:52 AM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Kathleen Naughton		tammy@synergyrealtyfl.com		5/16/25 11:52 AM	Tammy Stern	Tammy Stern			
4/22/25 9:40 AM	Noodle Bowl Street, LLC	Noodle Bowl		Merchant Is Live	Boarding	5/20/25 9:22 AM	James Carner, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	James Carner, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	22597201	Shift4	James Carner	pollyhartman.us@gmail.com	pollyhartman.us@gmail.com	pollyhartman.us@gmail.com	6/3/25 10:19 AM	Polly Hartman	Polly Hartman	+16785498358		
2/6/25 11:17 AM		Sabor Guacamole	1507	Merchant Is Live	Boarding	5/22/25 10:34 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Cody Burnell 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Cody Burnell 0827	22630572	S4	Cesar Lopez		saborguac2024@gmail.com		5/22/25 10:34 AM	Cristina Vargas Rodriguez	Cristina Vargas Rodriguez			
5/22/25 4:08 PM		Greater Faith Temple	1218	Hot Lead	Qualifying	5/22/25 4:12 PM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Tsha Hayman		charles.hall@lrsd.org		5/22/25 4:12 PM	Charles Hall	Charles Hall			
3/20/25 10:14 AM		Emily's Flowers and Gifts		Merchant Is Live	Boarding	5/27/25 10:27 AM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	11843	TRX		ljhlenny@yahoo.com		ljhlenny@yahoo.com	5/27/25 10:27 AM	lenzie Carpenter	lenzie Carpenter	+18705525168		
5/27/25 10:32 AM		Creative Care Pharmacy		Merchant Is Live	Boarding	5/27/25 10:33 AM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, Bead Pay 0827, Excelr8 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, Bead Pay 0827, Excelr8 0827	11786	TRX					5/27/25 10:33 AM					
5/27/25 10:30 AM		Amity Road Pharmacy		Merchant Is Live	Boarding	5/27/25 10:33 AM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, Excelr8 0827, Bead Pay 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, Excelr8 0827, Bead Pay 0827	11805	TRX					5/27/25 10:33 AM					
5/27/25 10:38 AM		Kearny Mesa Chevrolet - Warranty		Merchant Is Live	Boarding	5/27/25 10:38 AM	Tracer CoCard, C2FS Partner 0827, Mark Pierce, Robert Day - kNOwPAY	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Mark Pierce, Robert Day - kNOwPAY	11431	TRX					5/27/25 10:38 AM					
