id,merchant_id,merchant_name,month,processor,branch_id,sales_amount,transactions,net,commission_percent,partner_net,payout_amount,volume,sales,refunds,reject_amount,bank_split,bank_payout,income,expenses,partner_branch_number,status,status_category,expected_processor,created_at,tenant_id,agent_net
11815,6588000002437507,Amarillo ISD Palo Duro Food Service,2025-02,Clearent,2006,124.8,1,3.13,2.51,1.1,,,,,,,,,,,,,,2025-10-29 01:00:44.514883,1,
11816,6588000002437051,Amarillo ISD Tascosa High Food Service,2025-02,Clearent,2006,774.2,218,5.04,0.65,1.76,,,,,,,,,,,,,,2025-10-29 01:00:44.556869,1,
11817,6588000002788842,AMTECH,2025-02,Clearent,2006,1751.25,395,45.96,2.62,16.09,,,,,,,,,,,,,,2025-10-29 01:00:44.598838,1,
11818,6588000002507275,"APALACHEE BACKHOE & SEPTIC TANK, LLC CLOSED",2025-02,Clearent,4227,0,0,17.14,0,6,,,,,,,,,,,,,,2025-10-29 01:00:44.641185,1,
11819,6588000002516185,ARKANSAS SELECT TAX SERVICES,2025-02,Clearent,1210,14814.75,76,84,0.57,29.4,,,,,,,,,,,,,,2025-10-29 01:00:44.688864,1,
11820,6588000002516151,"ARKANSAS SELECT TAX SERVICES, INC.",2025-02,Clearent,1210,70323.8,340,311.53,0.44,109.04,,,,,,,,,,,,,,2025-10-29 01:00:44.735009,1,
11821,6588000002482180,ASHFORD AUTO DETAIL,2025-02,Clearent,1315,0,0,21.19,0,7.42,,,,,,,,,,,,,,2025-10-29 01:00:44.778848,1,
11822,6588000002406882,Athletic Building Amarillo ISD,2025-02,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:44.825434,1,
11823,6588000002585214,BEACH RV LLC CLOSED,2025-02,Clearent,4203,12034.34,26,110.87,0.92,38.8,,,,,,,,,,,,,,2025-10-29 01:00:44.883017,1,
11824,6588000002534683,BEN AUTO TECHNICIAN,2025-02,Clearent,4108,2806.86,10,62.65,2.23,21.93,,,,,,,,,,,,,,2025-10-29 01:00:44.938618,1,
11825,6588000002535292,BIG PINE FLOWER SHOP,2025-02,Clearent,4004,11197.42,74,179.15,1.6,62.7,,,,,,,,,,,,,,2025-10-29 01:00:44.981902,1,
11826,6588000002435956,BLU SUSHI,2025-02,Clearent,4017,163395.45,2157,1833.95,1.12,641.88,,,,,,,,,,,,,,2025-10-29 01:00:45.028282,1,
11827,6588000002418804,Blue Martini Galleria,2025-02,Clearent,4614,207518.5,2906,314.43,0.15,110.05,,,,,,,,,,,,,,2025-10-29 01:00:45.070724,1,
11828,6588000002406916,Caprock High School Amarillo ISD,2025-02,Clearent,2006,1019.07,93,75.23,7.38,26.33,,,,,,,,,,,,,,2025-10-29 01:00:45.113271,1,
11829,6588000002765600,COFFEY TIRE & BRAKE INC,2025-02,Clearent,1001,43356.45,129,149.52,0.34,52.33,,,,,,,,,,,,,,2025-10-29 01:00:45.158165,1,
11830,6588000002843258,COMBUSTION DRIVEN REPAIRS,2025-02,Clearent,4007,0,0,-237.67,0,-83.18,,,,,,,,,,,,,,2025-10-29 01:00:45.221072,1,
11831,6588000002518579,COMPANIONS CLOTHIER,2025-02,Clearent,1210,15603.02,78,90.49,0.58,31.67,,,,,,,,,,,,,,2025-10-29 01:00:45.268493,1,
11832,6588000002495737,CONWAY COLLISION CENTER,2025-02,Clearent,1010,56755.68,42,108.78,0.19,38.07,,,,,,,,,,,,,,2025-10-29 01:00:45.312427,1,
11833,6588000002306322,DIVERSITY MRI,2025-02,Clearent,4604,1324.61,7,30.66,2.31,10.73,,,,,,,,,,,,,,2025-10-29 01:00:45.354493,1,
11834,6588000002763316,E & A WORKS WELDING LLC,2025-02,Clearent,4507,5742,9,52.51,0.91,18.38,,,,,,,,,,,,,,2025-10-29 01:00:45.397217,1,
11835,6588000002563492,EL JALISCO WEWAHITCHKA INC,2025-02,Clearent,4229,48055.18,1107,176.62,0.37,61.82,,,,,,,,,,,,,,2025-10-29 01:00:45.439119,1,
11836,6588000002758621,ENDLESS LAND MANAGEMENT,2025-02,Clearent,4007,0,0,34.83,0,12.19,,,,,,,,,,,,,,2025-10-29 01:00:45.480701,1,
11837,6588000002580264,EZ ROLL CASTERS INC.,2025-02,Clearent,1001,184,1,52.6,28.59,18.41,,,,,,,,,,,,,,2025-10-29 01:00:45.522696,1,
11838,6588000002728798,FAULKNER COUNTY ANIMAL COALITION INC,2025-02,Clearent,1011,0,0,12.6,0,4.41,,,,,,,,,,,,,,2025-10-29 01:00:45.590739,1,
11839,6588000002530889,FIVE BROTHERS TWO,2025-02,Clearent,4007,70677.74,3220,318.62,0.45,111.52,,,,,,,,,,,,,,2025-10-29 01:00:45.632644,1,
11840,6588000002802346,FLEET CONCRETE INC.,2025-02,Clearent,4705,0,0,-23.31,0,0,,,,,,,,,,,,,,2025-10-29 01:00:45.675524,1,
11841,6588000002465011,FLORIDA CARPENTERS REGIONAL COUNCIL,2025-02,Clearent,4602,427.38,9,65.51,15.33,22.93,,,,,,,,,,,,,,2025-10-29 01:00:45.719854,1,
11842,6588000002711158,GARDENING ANGEL NURSERY,2025-02,Clearent,4605,100306.86,170,233.6,0.23,81.76,,,,,,,,,,,,,,2025-10-29 01:00:45.76159,1,
11843,6588000002372241,Great Events Catering,2025-02,Clearent,4007,21828.29,16,330.62,1.51,115.72,,,,,,,,,,,,,,2025-10-29 01:00:45.80346,1,
11844,6588000002533651,HAYES MARINE SERVICE LLC,2025-02,Clearent,4212,3727.58,3,90.04,2.42,31.51,,,,,,,,,,,,,,2025-10-29 01:00:45.845178,1,
11845,6588000002272839,HORIZON SOUTH,2025-02,Clearent,9033,6335,70,54.27,0.86,18.99,,,,,,,,,,,,,,2025-10-29 01:00:45.896838,1,
11846,6588000001994169,ISLAMORADA CHAMBER OF COMMERCE,2025-02,Clearent,4003,0,0,15.3,0,5.36,,,,,,,,,,,,,,2025-10-29 01:00:45.940601,1,
11847,6588000002283364,ISLAND SHORES ASSOCIATION INC.,2025-02,Clearent,5001,213,53,28.6,13.43,10.01,,,,,,,,,,,,,,2025-10-29 01:00:45.990809,1,
11848,6588000002731842,JAMES MARTIN MEMORIAL BENEFIT CLOSED,2025-02,Clearent,1112,0,0,18.94,0,6.63,,,,,,,,,,,,,,2025-10-29 01:00:46.033438,1,
11849,6588000002854248,JOHN P SHELDON OD PA,2025-02,Clearent,4007,0.01,1,0.3,3000,0.11,,,,,,,,,,,,,,2025-10-29 01:00:46.08583,1,
11850,6588000002205862,KAYAK KINGS OF KEY WEST CLOSED,2025-02,Clearent,4007,0,0,3.73,0,1.31,,,,,,,,,,,,,,2025-10-29 01:00:46.127928,1,
11851,6588000002572964,"KENNY STRANGE ELECTRIC AND SERVICE COMPANY, INC.",2025-02,Clearent,4205,16707.75,24,95.64,0.57,33.47,,,,,,,,,,,,,,2025-10-29 01:00:46.170739,1,
11852,6588000002786606,KNOX'S CRANE SERVICE LLC,2025-02,Clearent,4212,0,0,26.1,0,9.14,,,,,,,,,,,,,,2025-10-29 01:00:46.218084,1,
11853,6588000002573053,LANGFORD TREE SERVICE LLC,2025-02,Clearent,5006,0,0,21.6,0,7.56,,,,,,,,,,,,,,2025-10-29 01:00:46.260054,1,
11854,6588000002741502,LEAD APRON CATERING LLC,2025-02,Clearent,1301,9555,405,133.82,1.4,46.84,,,,,,,,,,,,,,2025-10-29 01:00:46.305875,1,
11855,6588000002482990,"LEMLEY FUNERAL SERVICES, INC.",2025-02,Clearent,1403,4663.72,3,17.33,0.37,6.07,,,,,,,,,,,,,,2025-10-29 01:00:46.355827,1,
11856,6588000002119642,LOW KEY FISHERIES,2025-02,Clearent,4003,74619.01,1209,1230.46,1.65,430.66,,,,,,,,,,,,,,2025-10-29 01:00:46.432326,1,
11857,6588000002481430,NADA MARKET,2025-02,Clearent,4614,34098.99,3201,372.32,1.09,130.31,,,,,,,,,,,,,,2025-10-29 01:00:46.474209,1,
11858,6588000002282952,NAIL STUDIO KEY WEST CLOSED,2025-02,Clearent,4007,0,0,30.24,0,10.58,,,,,,,,,,,,,,2025-10-29 01:00:46.526495,1,
11859,6588000002572543,NANCY SMITH PHILLIPS,2025-02,Clearent,4239,555,13,15.88,2.86,5.56,,,,,,,,,,,,,,2025-10-29 01:00:46.579136,1,
11860,6588000002428068,No Weeds Lawn Care Inc. CLOSED,2025-02,Clearent,4510,0,0,12.55,0,4.39,,,,,,,,,,,,,,2025-10-29 01:00:46.621115,1,
11861,6588000002331049,NUTRITION CONNECTION BALANCE,2025-02,Clearent,4212,105263.73,151,870.78,0.83,304.77,,,,,,,,,,,,,,2025-10-29 01:00:46.66308,1,
11862,6588000002406940,Palo Duro High School AISD,2025-02,Clearent,2006,900.76,124,83.78,9.3,29.32,,,,,,,,,,,,,,2025-10-29 01:00:46.707235,1,
11863,6588000002693984,PRECIDENT - AR,2025-02,Clearent,1510,37460.78,64,296.68,0.79,103.84,,,,,,,,,,,,,,2025-10-29 01:00:46.759571,1,
11864,6588000002698215,PRECIDENT - LARGO FL,2025-02,Clearent,1510,128531.1,63,943.86,0.73,330.35,,,,,,,,,,,,,,2025-10-29 01:00:46.801976,1,
11865,6588000002698223,PRECIDENT - ST PETE FL,2025-02,Clearent,1510,13843,43,124.7,0.9,43.65,,,,,,,,,,,,,,2025-10-29 01:00:46.843836,1,
11866,6588000002544898,PREVENTIVE CARDIOLOGY,2025-02,Clearent,4601,21715.94,281,40.96,0.19,14.34,,,,,,,,,,,,,,2025-10-29 01:00:46.8857,1,
11867,6588000002444693,RELIABLE JET MAINTENANCE,2025-02,Clearent,4603,55039.27,12,246.17,0.45,86.16,,,,,,,,,,,,,,2025-10-29 01:00:46.928261,1,
11868,6588000002510402,RIB CRIB,2025-02,Clearent,1120,115649.04,2418,100.6,0.09,35.21,,,,,,,,,,,,,,2025-10-29 01:00:46.970735,1,
11869,6588000002448298,"Richard Weylman, Inc",2025-02,Clearent,4603,6250,1,125.64,2.01,43.97,,,,,,,,,,,,,,2025-10-29 01:00:47.016487,1,
11870,6588000002318657,"SCHAIN AND COMPANY, CPAS",2025-02,Clearent,4605,3500,5,37.68,1.08,13.19,,,,,,,,,,,,,,2025-10-29 01:00:47.060118,1,
11871,6588000002548436,SITN IN THE KEYS,2025-02,Clearent,4007,4497.6,13,136.82,3.04,47.89,,,,,,,,,,,,,,2025-10-29 01:00:47.102422,1,
11872,6588000002401479,Solomon Center,2025-02,Clearent,1210,0,0,42.66,0,14.93,,,,,,,,,,,,,,2025-10-29 01:00:47.146287,1,
11873,6588000002523710,SOUTHERNMOST BOAT RENTALS,2025-02,Clearent,4004,446,1,26.2,5.87,9.17,,,,,,,,,,,,,,2025-10-29 01:00:47.18882,1,
11874,6588000002406833,Tascosa High Amarillo ISD,2025-02,Clearent,2006,1754.99,201,141.74,8.08,49.61,,,,,,,,,,,,,,2025-10-29 01:00:47.230864,1,
11875,6588000002132702,THE MOTORCOACH STORE,2025-02,Clearent,4007,0,0,23.89,0,8.36,,,,,,,,,,,,,,2025-10-29 01:00:47.281905,1,
11876,6588000002315281,TOBACCO HAVEN,2025-02,Clearent,1309,120112.63,4643,562.94,0.47,197.03,,,,,,,,,,,,,,2025-10-29 01:00:47.332755,1,
11877,6588000002278513,TOBACCO HAVEN,2025-02,Clearent,1309,122570.79,4302,375.43,0.31,131.4,,,,,,,,,,,,,,2025-10-29 01:00:47.374755,1,
11878,6588000002387512,True Builders Inc.,2025-02,Clearent,4510,70428.16,25,760.89,1.08,266.31,,,,,,,,,,,,,,2025-10-29 01:00:47.416539,1,
11879,6588000002139517,TTT MEATS,2025-02,Clearent,2021,10821.75,568,188.9,1.75,66.12,,,,,,,,,,,,,,2025-10-29 01:00:47.458373,1,
11880,6588000002455723,"A-1 CHIMNEY PRO, INC.",2025-03,Clearent,1001,0,0,25.83,0,9.04,,,,,,,,,,,,,,2025-10-29 01:00:47.50393,1,
11881,6588000002375111,Acunto Landscape & Design,2025-03,Clearent,4011,5444.91,15,135.46,2.49,47.41,,,,,,,,,,,,,,2025-10-29 01:00:47.549803,1,
11882,6588000002406122,AISD DIck Bivins Stadium,2025-03,Clearent,2006,6223.45,955,602.65,9.68,210.93,,,,,,,,,,,,,,2025-10-29 01:00:47.592283,1,
11883,6588000002578847,"ALL FIRE SERVICES, INC",2025-03,Clearent,4606,157974.9,74,358.06,0.23,125.32,,,,,,,,,,,,,,2025-10-29 01:00:47.634436,1,
11884,6588000002730778,ALL RITE PAVING CONTRACTORS,2025-03,Clearent,4613,71225.5,17,308.78,0.43,108.07,,,,,,,,,,,,,,2025-10-29 01:00:47.67623,1,
11885,6588000002695146,AMARILLO AREA BAR ASSOCIATION,2025-03,Clearent,2008,0,0,-5.4,0,-1.89,,,,,,,,,,,,,,2025-10-29 01:00:47.718116,1,
11886,6588000002406908,Amarillo High School Amarillo ISD,2025-03,Clearent,2006,0,0,10.66,0,3.73,,,,,,,,,,,,,,2025-10-29 01:00:47.760433,1,
11887,6588000002437424,Amarillo ISD AHS Food Service,2025-03,Clearent,2006,242.45,82,8.59,3.54,3.01,,,,,,,,,,,,,,2025-10-29 01:00:47.808068,1,
11888,6588000002437440,Amarillo ISD Caprock High School Food Service,2025-03,Clearent,2006,930.7,302,25.06,2.69,8.77,,,,,,,,,,,,,,2025-10-29 01:00:47.851261,1,
11889,6588000002437507,Amarillo ISD Palo Duro Food Service,2025-03,Clearent,2006,224.8,2,-9.92,-4.41,-3.47,,,,,,,,,,,,,,2025-10-29 01:00:47.893114,1,
11890,6588000002437051,Amarillo ISD Tascosa High Food Service,2025-03,Clearent,2006,399.95,123,11.48,2.87,4.02,,,,,,,,,,,,,,2025-10-29 01:00:47.934606,1,
11891,6588000002788842,AMTECH,2025-03,Clearent,2006,1270,278,33.43,2.63,11.7,,,,,,,,,,,,,,2025-10-29 01:00:47.976848,1,
11892,6588000002516185,ARKANSAS SELECT TAX SERVICES,2025-03,Clearent,1210,22830.43,122,83.2,0.36,29.12,,,,,,,,,,,,,,2025-10-29 01:00:48.018028,1,
11893,6588000002516151,"ARKANSAS SELECT TAX SERVICES, INC.",2025-03,Clearent,1210,98865.66,439,380.85,0.39,133.3,,,,,,,,,,,,,,2025-10-29 01:00:48.060654,1,
11894,6588000002482180,ASHFORD AUTO DETAIL,2025-03,Clearent,1315,0,0,21.19,0,7.42,,,,,,,,,,,,,,2025-10-29 01:00:48.102716,1,
11895,6588000002406882,Athletic Building Amarillo ISD,2025-03,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:48.144859,1,
11896,6588000002585214,BEACH RV LLC CLOSED,2025-03,Clearent,4203,4434.33,3,61.81,1.39,21.63,,,,,,,,,,,,,,2025-10-29 01:00:48.186822,1,
11897,6588000002534683,BEN AUTO TECHNICIAN,2025-03,Clearent,4108,2359.24,6,49.39,2.09,17.29,,,,,,,,,,,,,,2025-10-29 01:00:48.228688,1,
11898,6588000002535292,BIG PINE FLOWER SHOP,2025-03,Clearent,4004,4573.44,31,85.27,1.86,29.84,,,,,,,,,,,,,,2025-10-29 01:00:48.27217,1,
11899,6588000002435956,BLU SUSHI,2025-03,Clearent,4017,196734.66,2521,2178.82,1.11,762.59,,,,,,,,,,,,,,2025-10-29 01:00:48.314082,1,
11900,6588000002418804,Blue Martini Galleria,2025-03,Clearent,4614,262234.88,3372,386.67,0.15,135.33,,,,,,,,,,,,,,2025-10-29 01:00:48.356773,1,
11901,6588000002406916,Caprock High School Amarillo ISD,2025-03,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:48.401527,1,
11902,6588000002765600,COFFEY TIRE & BRAKE INC,2025-03,Clearent,1001,57704.53,185,199.46,0.35,69.81,,,,,,,,,,,,,,2025-10-29 01:00:48.443788,1,
11903,6588000002843258,COMBUSTION DRIVEN REPAIRS,2025-03,Clearent,4007,1829.49,1,53.08,2.9,18.58,,,,,,,,,,,,,,2025-10-29 01:00:48.485436,1,
11904,6588000002518579,COMPANIONS CLOTHIER,2025-03,Clearent,1210,24501.87,100,86.72,0.35,30.35,,,,,,,,,,,,,,2025-10-29 01:00:48.528387,1,
11905,6588000002495737,CONWAY COLLISION CENTER,2025-03,Clearent,1010,81441.74,53,201.77,0.25,70.62,,,,,,,,,,,,,,2025-10-29 01:00:48.570751,1,
11906,6588000002306322,DIVERSITY MRI,2025-03,Clearent,4604,3099.65,17,36.41,1.17,12.74,,,,,,,,,,,,,,2025-10-29 01:00:48.613375,1,
11907,6588000002763316,E & A WORKS WELDING LLC,2025-03,Clearent,4507,7154.65,15,-38.39,-0.54,-13.44,,,,,,,,,,,,,,2025-10-29 01:00:48.655914,1,
11908,6588000002563492,EL JALISCO WEWAHITCHKA INC,2025-03,Clearent,4229,62067.82,1402,218.67,0.35,76.53,,,,,,,,,,,,,,2025-10-29 01:00:48.699954,1,
11909,6588000002758621,ENDLESS LAND MANAGEMENT,2025-03,Clearent,4007,3300,2,76.09,2.31,26.63,,,,,,,,,,,,,,2025-10-29 01:00:48.741487,1,
11910,6588000002580264,EZ ROLL CASTERS INC.,2025-03,Clearent,1001,281.34,2,52.14,18.53,18.25,,,,,,,,,,,,,,2025-10-29 01:00:48.786211,1,
11911,6588000002728798,FAULKNER COUNTY ANIMAL COALITION INC,2025-03,Clearent,1011,0,0,12.6,0,4.41,,,,,,,,,,,,,,2025-10-29 01:00:48.826833,1,
11912,6588000002530889,FIVE BROTHERS TWO,2025-03,Clearent,4007,83064.65,3715,386.39,0.47,135.24,,,,,,,,,,,,,,2025-10-29 01:00:48.867908,1,
11913,6588000002802346,FLEET CONCRETE INC.,2025-03,Clearent,4705,0,0,12.64,0,0,,,,,,,,,,,,,,2025-10-29 01:00:48.908937,1,
11914,6588000002465011,FLORIDA CARPENTERS REGIONAL COUNCIL,2025-03,Clearent,4602,626.48,13,83.24,13.29,29.13,,,,,,,,,,,,,,2025-10-29 01:00:48.950731,1,
11915,6588000002711158,GARDENING ANGEL NURSERY,2025-03,Clearent,4605,167319.92,238,353.56,0.21,123.75,,,,,,,,,,,,,,2025-10-29 01:00:48.992312,1,
11916,6588000002372241,Great Events Catering,2025-03,Clearent,4007,88702.86,19,595.07,0.67,208.27,,,,,,,,,,,,,,2025-10-29 01:00:49.03426,1,
11917,6588000002533651,HAYES MARINE SERVICE LLC,2025-03,Clearent,4212,7112.26,2,120.58,1.7,42.2,,,,,,,,,,,,,,2025-10-29 01:00:49.076428,1,
11918,6588000002272839,HORIZON SOUTH,2025-03,Clearent,9033,33991.1,484,214.59,0.63,75.11,,,,,,,,,,,,,,2025-10-29 01:00:49.117934,1,
11919,6588000001994169,ISLAMORADA CHAMBER OF COMMERCE,2025-03,Clearent,4003,0,0,15.3,0,5.36,,,,,,,,,,,,,,2025-10-29 01:00:49.159791,1,
11920,6588000002283364,ISLAND SHORES ASSOCIATION INC.,2025-03,Clearent,5001,394.75,87,33.58,8.51,11.75,,,,,,,,,,,,,,2025-10-29 01:00:49.201518,1,
11921,6588000002854248,JOHN P SHELDON OD PA,2025-03,Clearent,4007,39835.33,178,201.87,0.51,70.65,,,,,,,,,,,,,,2025-10-29 01:00:49.244451,1,
11922,6588000002205862,KAYAK KINGS OF KEY WEST CLOSED,2025-03,Clearent,4007,0,0,39.69,0,13.89,,,,,,,,,,,,,,2025-10-29 01:00:49.286548,1,
11923,6588000002572964,"KENNY STRANGE ELECTRIC AND SERVICE COMPANY, INC.",2025-03,Clearent,4205,15704.6,29,92.66,0.59,32.43,,,,,,,,,,,,,,2025-10-29 01:00:49.328198,1,
11924,6588000002786606,KNOX'S CRANE SERVICE LLC,2025-03,Clearent,4212,0,0,26.1,0,9.14,,,,,,,,,,,,,,2025-10-29 01:00:49.368979,1,
11925,6588000002573053,LANGFORD TREE SERVICE LLC,2025-03,Clearent,5006,0,0,21.6,0,7.56,,,,,,,,,,,,,,2025-10-29 01:00:49.410853,1,
11926,6588000002741502,LEAD APRON CATERING LLC,2025-03,Clearent,1301,14270.66,615,200.73,1.41,70.26,,,,,,,,,,,,,,2025-10-29 01:00:49.452099,1,
11927,6588000002482990,"LEMLEY FUNERAL SERVICES, INC.",2025-03,Clearent,1403,1296.5,4,41.26,3.18,14.44,,,,,,,,,,,,,,2025-10-29 01:00:49.493813,1,
11928,6588000002119642,LOW KEY FISHERIES,2025-03,Clearent,4003,79030.41,1259,1227.47,1.55,429.61,,,,,,,,,,,,,,2025-10-29 01:00:49.535469,1,
11929,6588000002481430,NADA MARKET,2025-03,Clearent,4614,35599.15,3342,400.46,1.12,140.16,,,,,,,,,,,,,,2025-10-29 01:00:49.576668,1,
11930,6588000002572543,NANCY SMITH PHILLIPS,2025-03,Clearent,4239,1280,23,19.99,1.56,7,,,,,,,,,,,,,,2025-10-29 01:00:49.618394,1,
11931,6588000002428068,No Weeds Lawn Care Inc. CLOSED,2025-03,Clearent,4510,0,0,12.51,0,4.38,,,,,,,,,,,,,,2025-10-29 01:00:49.660332,1,
11932,6588000002331049,NUTRITION CONNECTION BALANCE,2025-03,Clearent,4212,76773.77,148,666.22,0.87,233.18,,,,,,,,,,,,,,2025-10-29 01:00:49.70259,1,
11933,6588000002406940,Palo Duro High School AISD,2025-03,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:49.744827,1,
11934,6588000002693984,PRECIDENT - AR,2025-03,Clearent,1510,68606.01,80,518.96,0.76,181.64,,,,,,,,,,,,,,2025-10-29 01:00:49.786836,1,
11935,6588000002698215,PRECIDENT - LARGO FL,2025-03,Clearent,1510,53206.3,77,408.16,0.77,142.86,,,,,,,,,,,,,,2025-10-29 01:00:49.828478,1,
11936,6588000002698223,PRECIDENT - ST PETE FL,2025-03,Clearent,1510,14886.96,27,130.36,0.88,45.63,,,,,,,,,,,,,,2025-10-29 01:00:49.87108,1,
11937,6588000002544898,PREVENTIVE CARDIOLOGY,2025-03,Clearent,4601,21713.4,265,40.18,0.19,14.06,,,,,,,,,,,,,,2025-10-29 01:00:49.913439,1,
11938,6588000002444693,RELIABLE JET MAINTENANCE,2025-03,Clearent,4603,49202.71,14,225.95,0.46,79.08,,,,,,,,,,,,,,2025-10-29 01:00:49.955184,1,
11939,6588000002510402,RIB CRIB,2025-03,Clearent,1120,142936.81,2933,79.39,0.06,27.79,,,,,,,,,,,,,,2025-10-29 01:00:49.997542,1,
11940,6588000002448298,"Richard Weylman, Inc",2025-03,Clearent,4603,0,0,59.76,0,20.92,,,,,,,,,,,,,,2025-10-29 01:00:50.039364,1,
11941,6588000002318657,"SCHAIN AND COMPANY, CPAS",2025-03,Clearent,4605,2850,3,35.68,1.25,12.49,,,,,,,,,,,,,,2025-10-29 01:00:50.080978,1,
11942,6588000002548436,SITN IN THE KEYS,2025-03,Clearent,4007,5470.4,12,135.15,2.47,47.3,,,,,,,,,,,,,,2025-10-29 01:00:50.121983,1,
11943,6588000002401479,Solomon Center,2025-03,Clearent,1210,0,0,42.66,0,14.93,,,,,,,,,,,,,,2025-10-29 01:00:50.163755,1,
11944,6588000002523710,SOUTHERNMOST BOAT RENTALS,2025-03,Clearent,4004,986.78,1,24.46,2.48,8.56,,,,,,,,,,,,,,2025-10-29 01:00:50.205565,1,
11945,6588000002406833,Tascosa High Amarillo ISD,2025-03,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:50.247267,1,
11946,6588000002132702,THE MOTORCOACH STORE,2025-03,Clearent,4007,0,0,23.89,0,8.36,,,,,,,,,,,,,,2025-10-29 01:00:50.289268,1,
11947,6588000002315281,TOBACCO HAVEN,2025-03,Clearent,1309,141114.9,5411,652.16,0.46,228.26,,,,,,,,,,,,,,2025-10-29 01:00:50.330799,1,
11948,6588000002278513,TOBACCO HAVEN,2025-03,Clearent,1309,118354.42,4042,344.87,0.29,120.7,,,,,,,,,,,,,,2025-10-29 01:00:50.371893,1,
11949,6588000002387512,True Builders Inc.,2025-03,Clearent,4510,60550,33,505.28,0.83,176.85,,,,,,,,,,,,,,2025-10-29 01:00:50.413736,1,
11950,6588000002139517,TTT MEATS,2025-03,Clearent,2021,11474.91,584,184.35,1.61,64.52,,,,,,,,,,,,,,2025-10-29 01:00:50.457062,1,
11951,6588000002455723,"A-1 CHIMNEY PRO, INC.",2025-04,Clearent,1001,0,0,25.83,0,9.04,,,,,,,,,,,,,,2025-10-29 01:00:50.506943,1,
11952,6588000002375111,Acunto Landscape & Design,2025-04,Clearent,4011,2931.47,13,107.84,3.68,37.74,,,,,,,,,,,,,,2025-10-29 01:00:50.548811,1,
11953,6588000002406122,AISD DIck Bivins Stadium,2025-04,Clearent,2006,1348.59,241,168.61,12.5,59.01,,,,,,,,,,,,,,2025-10-29 01:00:50.59085,1,
11954,6588000002578847,"ALL FIRE SERVICES, INC",2025-04,Clearent,4606,146856.72,59,327.24,0.22,114.53,,,,,,,,,,,,,,2025-10-29 01:00:50.632993,1,
11955,6588000002730778,ALL RITE PAVING CONTRACTORS,2025-04,Clearent,4613,35638,7,183.04,0.51,64.06,,,,,,,,,,,,,,2025-10-29 01:00:50.674987,1,
11956,6588000002695146,AMARILLO AREA BAR ASSOCIATION,2025-04,Clearent,2008,110,1,-4.96,-4.51,-1.74,,,,,,,,,,,,,,2025-10-29 01:00:50.715927,1,
11957,6588000002406908,Amarillo High School Amarillo ISD,2025-04,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:00:50.758174,1,
11958,6588000002437424,Amarillo ISD AHS Food Service,2025-04,Clearent,2006,230.7,84,8.82,3.82,3.09,,,,,,,,,,,,,,2025-10-29 01:00:50.800904,1,
11959,6588000002437440,Amarillo ISD Caprock High School Food Service,2025-04,Clearent,2006,1526.75,481,39.08,2.56,13.68,,,,,,,,,,,,,,2025-10-29 01:00:50.843053,1,
11960,6588000002437507,Amarillo ISD Palo Duro Food Service,2025-04,Clearent,2006,50,1,2.88,5.76,1.01,,,,,,,,,,,,,,2025-10-29 01:00:50.886865,1,
11961,6588000002437051,Amarillo ISD Tascosa High Food Service,2025-04,Clearent,2006,45.3,14,3.98,8.79,1.39,,,,,,,,,,,,,,2025-10-29 01:00:50.928911,1,
11962,6588000002788842,AMTECH,2025-04,Clearent,2006,735.5,176,13.94,1.9,4.88,,,,,,,,,,,,,,2025-10-29 01:00:50.971317,1,
11963,6588000002516185,ARKANSAS SELECT TAX SERVICES,2025-04,Clearent,1210,29434.41,145,153.07,0.52,53.57,,,,,,,,,,,,,,2025-10-29 01:00:51.013049,1,
11964,6588000002516151,"ARKANSAS SELECT TAX SERVICES, INC.",2025-04,Clearent,1210,103584.5,451,421.93,0.41,147.68,,,,,,,,,,,,,,2025-10-29 01:00:51.055145,1,
11965,6588000002482180,ASHFORD AUTO DETAIL,2025-04,Clearent,1315,727.93,2,26.29,3.61,9.2,,,,,,,,,,,,,,2025-10-29 01:00:51.098175,1,
11966,6588000002406882,Athletic Building Amarillo ISD,2025-04,Clearent,2006,0,0,10.66,0,3.73,,,,,,,,,,,,,,2025-10-29 01:00:51.140079,1,
11967,6588000002534683,BEN AUTO TECHNICIAN,2025-04,Clearent,4108,3698.66,12,39.93,1.08,13.98,,,,,,,,,,,,,,2025-10-29 01:00:51.181656,1,
11968,6588000002535292,BIG PINE FLOWER SHOP,2025-04,Clearent,4004,23761.25,38,257.44,1.08,90.1,,,,,,,,,,,,,,2025-10-29 01:00:51.223158,1,
11969,6588000002435956,BLU SUSHI,2025-04,Clearent,4017,180500.23,2325,2013.75,1.12,704.81,,,,,,,,,,,,,,2025-10-29 01:00:51.264588,1,
11970,6588000002418804,Blue Martini Galleria,2025-04,Clearent,4614,227677.6,2952,361.26,0.16,126.44,,,,,,,,,,,,,,2025-10-29 01:00:51.308141,1,
